sid,sentence
1631,"this morning, that if you ever resolved on quitting Netherfield you should be gone in five minutes, you meant it to be a sort of panegyric, of compliment to yourself;"
1632,"and yet what is there so very laudable in a precipitance which must leave very necessary business undone, and can be of no real advantage to yourself or anyone else?”"
1633,"“Nay,” cried Bingley, “this is too much, to remember at night all the foolish things that were said in the morning."
1634,"And yet, upon my honour, I believed what I said of myself to be true, and I believe it at this moment."
1635,"At least, therefore, I did not assume the character of needless precipitance merely to show off before the ladies.”"
1636,“I daresay you believed it;
1637,but I am by no means convinced that you would be gone with such celerity.
1638,Your conduct would be quite as dependent on chance as that of any man I know;
1639,"and if, as you were mounting your horse, a friend were to say, ‘Bingley, you had better stay till next week,’ you would probably do it—you would probably not go—and, at another word, might stay a month.”"
1640,"“You have only proved by this,” cried Elizabeth, “that Mr."
1641,Bingley did not do justice to his own disposition.
1642,You have shown him off now much more than he did himself.”
1643,"“I am exceedingly gratified,” said Bingley, “by your converting what my friend says into a compliment on the sweetness of my temper."
1644,But I am afraid you are giving it a turn which that gentleman did by no means intend;
1645,"for he would certainly think the better of me if, under such a circumstance, I were to give a flat denial, and ride off as fast as I could.”"
1646,“Would Mr.
1647,Darcy then consider the rashness of your original intention as atoned for by your obstinacy in adhering to it?”
1648,"“Upon my word, I cannot exactly explain the matter—Darcy must speak for himself.”"
1649,"“You expect me to account for opinions which you choose to call mine, but which I have never acknowledged."
1650,"Allowing the case, however, to stand according to your representation, you must remember, Miss Bennet, that the friend who is supposed to desire his return to the house, and the delay of his plan, has merely desired it, asked it without offering one argument in favour of its propriety.”"
1651,“To yield readily—easily—to the persuasion of a friend is no merit with you.”
1652,“To yield without conviction is no compliment to the understanding of either.”
1653,"“You appear to me, Mr."
1654,"Darcy, to allow nothing for the influence of friendship and affection."
1655,"A regard for the requester would often make one readily yield to a request, without waiting for arguments to reason one into it."
1656,I am not particularly speaking of such a case as you have supposed about Mr.
1657,Bingley.
1658,"We may as well wait, perhaps, till the circumstance occurs, before we discuss the discretion of his behaviour thereupon."
1659,"But in general and ordinary cases, between friend and friend, where one of them is desired by the other to change a resolution of no very great moment, should you think ill of that person for complying with the desire, without waiting to be argued into it?”"
1660,"“Will it not be advisable, before we proceed on this subject, to arrange with rather more precision the degree of importance which is to appertain to this request, as well as the degree of intimacy subsisting between the parties?”"
1661,"“By all means,” cried Bingley;"
1662,"“let us hear all the particulars, not forgetting their comparative height and size, for that will have more weight in the argument, Miss Bennet, than you may be aware of."
1663,"I assure you that if Darcy were not such a great tall fellow, in comparison with myself, I should not pay him half so much deference."
1664,"I declare I do not know a more awful object than Darcy on particular occasions, and in particular places;"
1665,"at his own house especially, and of a Sunday evening, when he has nothing to do.”"
1666,Mr.
1667,Darcy smiled;
1668,"but Elizabeth thought she could perceive that he was rather offended, and therefore checked her laugh."
1669,"Miss Bingley warmly resented the indignity he had received, in an expostulation with her brother for talking such nonsense."
1670,"“I see your design, Bingley,” said his friend."
1671,"“You dislike an argument, and want to silence this.”"
1672,“Perhaps I do.
1673,Arguments are too much like disputes.
1674,"If you and Miss Bennet will defer yours till I am out of the room, I shall be very thankful;"
1675,and then you may say whatever you like of me.”
1676,"“What you ask,” said Elizabeth, “is no sacrifice on my side;"
1677,and Mr. Darcy
1678,had much better finish his letter.”
1679,Mr.
1680,"Darcy took her advice, and did finish his letter."
1681,"When that business was over, he applied to Miss Bingley and Elizabeth for the indulgence of some music."
1682,"Miss Bingley moved with alacrity to the pianoforte, and after a polite request that Elizabeth would lead the way, which the other as politely and more earnestly negatived, she seated herself."
1683,Mrs.
1684,Hurst sang with her sister;
1685,"and while they were thus employed, Elizabeth could not help observing, as she turned over some music-books that lay on the instrument, how frequently Mr."
1686,Darcy’s eyes were fixed on her.
1687,"She hardly knew how to suppose that she could be an object of admiration to so great a man, and yet that he should look at her because he disliked her was still more strange."
1688,"She could only imagine, however, at last, that she drew his notice because there was something about her more wrong and reprehensible, according to his ideas of right, than in any other person present."
1689,The supposition did not pain her.
1690,She liked him too little to care for his approbation.
1691,"After playing some Italian songs, Miss Bingley varied the charm by a lively Scotch air;"
1692,and soon afterwards Mr.
1693,"Darcy, drawing near Elizabeth, said to her,— “Do you not feel a great inclination, Miss Bennet, to seize such an opportunity of dancing a reel?”"
1694,"She smiled, but made no answer."
1695,"He repeated the question, with some surprise at her silence."
1696,"“Oh,” said she, “I heard you before;"
1697,but I could not immediately determine what to say in reply.
1698,"You wanted me, I know, to say ‘Yes,’ that you might have the pleasure of despising my taste;"
1699,"but I always delight in overthrowing those kind of schemes, and cheating a person of their premeditated contempt."
