sid,sentence
876,Building had to stop because it was now too wet to mix the cement.
877,Finally there came a night when the gale was so violent that the farm buildings rocked on their foundations and several tiles were blown off the roof of the barn.
878,The hens woke up squawking with terror because they had all dreamed simultaneously of hearing a gun go off in the distance.
879,In the morning the animals came out of their stalls to find that the flagstaff had been blown down and an elm tree at the foot of the orchard had been plucked up like a radish.
880,They had just noticed this when a cry of despair broke from every animal's throat.
881,A terrible sight had met their eyes.
882,The windmill was in ruins.
883,With one accord they dashed down to the spot.
884,"Napoleon, who seldom moved out of a walk, raced ahead of them all."
885,"Yes, there it lay, the fruit of all their struggles, levelled to its foundations, the stones they had broken and carried so laboriously scattered all around."
886,"Unable at first to speak, they stood gazing mournfully at the litter of fallen stone."
887,"Napoleon paced to and fro in silence, occasionally snuffing at the ground."
888,"His tail had grown rigid and twitched sharply from side to side, a sign in him of intense mental activity."
889,Suddenly he halted as though his mind were made up.
890,"""Comrades,"" he said quietly, ""do you know who is responsible for this?"
891,Do you know the enemy who has come in the night and overthrown our windmill?
892,"SNOWBALL!"""
893,he suddenly roared in a voice of thunder.
894,"""Snowball has done this thing!"
895,"In sheer malignity, thinking to set back our plans and avenge himself for his ignominious expulsion, this traitor has crept here under cover of night and destroyed our work of nearly a year."
896,"Comrades, here and now I pronounce the death sentence upon Snowball."
897,"'Animal Hero, Second Class,' and half a bushel of apples to any animal who brings him to justice."
898,"A full bushel to anyone who captures him alive!"""
899,The animals were shocked beyond measure to learn that even Snowball could be guilty of such an action.
900,"There was a cry of indignation, and everyone began thinking out ways of catching Snowball if he should ever come back."
901,Almost immediately the footprints of a pig were discovered in the grass at a little distance from the knoll.
902,"They could only be traced for a few yards, but appeared to lead to a hole in the hedge."
903,Napoleon snuffed deeply at them and pronounced them to be Snowball's.
904,He gave it as his opinion that Snowball had probably come from the direction of Foxwood Farm.
905,"""No more delays, comrades!"""
906,cried Napoleon when the footprints had been examined.
907,"""There is work to be done."
908,"This very morning we begin rebuilding the windmill, and we will build all through the winter, rain or shine."
909,We will teach this miserable traitor that he cannot undo our work so easily.
910,"Remember, comrades, there must be no alteration in our plans:"
